id,account_code,account_name,account_type,sub_type,parent_code,description,normal_balance,is_active,is_header,currency,created_at
754,70673,CC-FIN-195 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-FIN-195,Debit,1,0,USD,2023-01-01 09:00:00
755,70674,CC-COR-100 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-100,Debit,1,0,USD,2023-01-01 09:00:00
756,70675,CC-COR-100 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-100,Credit,1,0,USD,2023-01-01 09:00:00
757,70676,CC-COR-100 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-100,Debit,1,0,USD,2023-01-01 09:00:00
758,70677,CC-COR-105 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-105,Debit,1,0,USD,2023-01-01 09:00:00
759,70678,CC-COR-105 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-105,Credit,1,0,USD,2023-01-01 09:00:00
760,70679,CC-COR-105 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-105,Debit,1,0,USD,2023-01-01 09:00:00
761,70680,CC-COR-110 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-110,Debit,1,0,USD,2023-01-01 09:00:00
762,70681,CC-COR-110 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-110,Credit,1,0,USD,2023-01-01 09:00:00
763,70682,CC-COR-110 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-110,Debit,1,0,USD,2023-01-01 09:00:00
764,70683,CC-COR-115 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-115,Debit,1,0,USD,2023-01-01 09:00:00
765,70684,CC-COR-115 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-115,Credit,1,0,USD,2023-01-01 09:00:00
766,70685,CC-COR-115 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-115,Debit,1,0,USD,2023-01-01 09:00:00
767,70686,CC-COR-120 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-120,Debit,1,0,USD,2023-01-01 09:00:00
768,70687,CC-COR-120 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-120,Credit,1,0,USD,2023-01-01 09:00:00
769,70688,CC-COR-120 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-120,Debit,1,0,USD,2023-01-01 09:00:00
770,70689,CC-COR-125 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-125,Debit,1,0,USD,2023-01-01 09:00:00
771,70690,CC-COR-125 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-125,Credit,1,0,USD,2023-01-01 09:00:00
772,70691,CC-COR-125 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-125,Debit,1,0,USD,2023-01-01 09:00:00
773,70692,CC-COR-130 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-130,Debit,1,0,USD,2023-01-01 09:00:00
774,70693,CC-COR-130 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-130,Credit,1,0,USD,2023-01-01 09:00:00
775,70694,CC-COR-130 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-130,Debit,1,0,USD,2023-01-01 09:00:00
776,70695,CC-COR-135 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-135,Debit,1,0,USD,2023-01-01 09:00:00
777,70696,CC-COR-135 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-135,Credit,1,0,USD,2023-01-01 09:00:00
778,70697,CC-COR-135 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-135,Debit,1,0,USD,2023-01-01 09:00:00
779,70698,CC-COR-140 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-140,Debit,1,0,USD,2023-01-01 09:00:00
780,70699,CC-COR-140 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-140,Credit,1,0,USD,2023-01-01 09:00:00
781,70700,CC-COR-140 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-140,Debit,1,0,USD,2023-01-01 09:00:00
782,70701,CC-COR-145 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-145,Debit,1,0,USD,2023-01-01 09:00:00
783,70702,CC-COR-145 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-145,Credit,1,0,USD,2023-01-01 09:00:00
784,70703,CC-COR-145 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-145,Debit,1,0,USD,2023-01-01 09:00:00
785,70704,CC-COR-150 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-150,Debit,1,0,USD,2023-01-01 09:00:00
786,70705,CC-COR-150 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-150,Credit,1,0,USD,2023-01-01 09:00:00
787,70706,CC-COR-150 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-150,Debit,1,0,USD,2023-01-01 09:00:00
788,70707,CC-COR-155 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-155,Debit,1,0,USD,2023-01-01 09:00:00
789,70708,CC-COR-155 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-155,Credit,1,0,USD,2023-01-01 09:00:00
790,70709,CC-COR-155 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-155,Debit,1,0,USD,2023-01-01 09:00:00
791,70710,CC-COR-160 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-160,Debit,1,0,USD,2023-01-01 09:00:00
792,70711,CC-COR-160 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-160,Credit,1,0,USD,2023-01-01 09:00:00
793,70712,CC-COR-160 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-160,Debit,1,0,USD,2023-01-01 09:00:00
794,70713,CC-COR-165 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-165,Debit,1,0,USD,2023-01-01 09:00:00
795,70714,CC-COR-165 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-165,Credit,1,0,USD,2023-01-01 09:00:00
796,70715,CC-COR-165 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-165,Debit,1,0,USD,2023-01-01 09:00:00
797,70716,CC-COR-170 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-170,Debit,1,0,USD,2023-01-01 09:00:00
798,70717,CC-COR-170 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-170,Credit,1,0,USD,2023-01-01 09:00:00
799,70718,CC-COR-170 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-170,Debit,1,0,USD,2023-01-01 09:00:00
800,70719,CC-COR-175 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-175,Debit,1,0,USD,2023-01-01 09:00:00
801,70720,CC-COR-175 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-175,Credit,1,0,USD,2023-01-01 09:00:00
802,70721,CC-COR-175 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-175,Debit,1,0,USD,2023-01-01 09:00:00
803,70722,CC-COR-180 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-180,Debit,1,0,USD,2023-01-01 09:00:00
804,70723,CC-COR-180 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-180,Credit,1,0,USD,2023-01-01 09:00:00
805,70724,CC-COR-180 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-180,Debit,1,0,USD,2023-01-01 09:00:00
806,70725,CC-COR-185 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-185,Debit,1,0,USD,2023-01-01 09:00:00
807,70726,CC-COR-185 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-185,Credit,1,0,USD,2023-01-01 09:00:00
808,70727,CC-COR-185 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-185,Debit,1,0,USD,2023-01-01 09:00:00
809,70728,CC-COR-190 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-190,Debit,1,0,USD,2023-01-01 09:00:00
810,70729,CC-COR-190 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-190,Credit,1,0,USD,2023-01-01 09:00:00
811,70730,CC-COR-190 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-190,Debit,1,0,USD,2023-01-01 09:00:00
812,70731,CC-COR-195 Direct Expense,Expense,Expense,5950,Detailed direct operating expense for CC-COR-195,Debit,1,0,USD,2023-01-01 09:00:00
813,70732,CC-COR-195 Accrued Expense Clearing,Liability,Liability,2200,Accrued expense clearing account for CC-COR-195,Credit,1,0,USD,2023-01-01 09:00:00
814,70733,CC-COR-195 Budget Variance Clearing,Other,Other,6000,Budget variance tracking for CC-COR-195,Debit,1,0,USD,2023-01-01 09:00:00
815,70734,Station Payroll Expense - ATL,Expense,Expense,5210,Detailed station payroll expense for station ATL,Debit,1,0,USD,2023-01-01 09:00:00
816,70735,Station Insurance Expense - ATL,Expense,Expense,5800,Detailed station insurance expense for station ATL,Debit,1,0,USD,2023-01-01 09:00:00
817,70736,Station Sales Expense - ATL,Expense,Expense,5600,Detailed station sales expense for station ATL,Debit,1,0,USD,2023-01-01 09:00:00
818,70737,Station Lease Expense - ATL,Expense,Expense,5500,Detailed station lease expense for station ATL,Debit,1,0,USD,2023-01-01 09:00:00
819,70738,Station Other Revenue - ATL,Revenue,Revenue,4600,Detailed station other revenue for station ATL,Credit,1,0,USD,2023-01-01 09:00:00
820,70739,Station Payroll Expense - AUS,Expense,Expense,5210,Detailed station payroll expense for station AUS,Debit,1,0,USD,2023-01-01 09:00:00
821,70740,Station Insurance Expense - AUS,Expense,Expense,5800,Detailed station insurance expense for station AUS,Debit,1,0,USD,2023-01-01 09:00:00
822,70741,Station Sales Expense - AUS,Expense,Expense,5600,Detailed station sales expense for station AUS,Debit,1,0,USD,2023-01-01 09:00:00
823,70742,Station Lease Expense - AUS,Expense,Expense,5500,Detailed station lease expense for station AUS,Debit,1,0,USD,2023-01-01 09:00:00
824,70743,Station Other Revenue - AUS,Revenue,Revenue,4600,Detailed station other revenue for station AUS,Credit,1,0,USD,2023-01-01 09:00:00
825,70744,Station Payroll Expense - BOS,Expense,Expense,5210,Detailed station payroll expense for station BOS,Debit,1,0,USD,2023-01-01 09:00:00
826,70745,Station Insurance Expense - BOS,Expense,Expense,5800,Detailed station insurance expense for station BOS,Debit,1,0,USD,2023-01-01 09:00:00
827,70746,Station Sales Expense - BOS,Expense,Expense,5600,Detailed station sales expense for station BOS,Debit,1,0,USD,2023-01-01 09:00:00
828,70747,Station Lease Expense - BOS,Expense,Expense,5500,Detailed station lease expense for station BOS,Debit,1,0,USD,2023-01-01 09:00:00
829,70748,Station Other Revenue - BOS,Revenue,Revenue,4600,Detailed station other revenue for station BOS,Credit,1,0,USD,2023-01-01 09:00:00
830,70749,Station Payroll Expense - CLT,Expense,Expense,5210,Detailed station payroll expense for station CLT,Debit,1,0,USD,2023-01-01 09:00:00
831,70750,Station Insurance Expense - CLT,Expense,Expense,5800,Detailed station insurance expense for station CLT,Debit,1,0,USD,2023-01-01 09:00:00
832,70751,Station Sales Expense - CLT,Expense,Expense,5600,Detailed station sales expense for station CLT,Debit,1,0,USD,2023-01-01 09:00:00
833,70752,Station Lease Expense - CLT,Expense,Expense,5500,Detailed station lease expense for station CLT,Debit,1,0,USD,2023-01-01 09:00:00
834,70753,Station Other Revenue - CLT,Revenue,Revenue,4600,Detailed station other revenue for station CLT,Credit,1,0,USD,2023-01-01 09:00:00
835,70754,Station Payroll Expense - CUN,Expense,Expense,5210,Detailed station payroll expense for station CUN,Debit,1,0,USD,2023-01-01 09:00:00
836,70755,Station Insurance Expense - CUN,Expense,Expense,5800,Detailed station insurance expense for station CUN,Debit,1,0,USD,2023-01-01 09:00:00
837,70756,Station Sales Expense - CUN,Expense,Expense,5600,Detailed station sales expense for station CUN,Debit,1,0,USD,2023-01-01 09:00:00
838,70757,Station Lease Expense - CUN,Expense,Expense,5500,Detailed station lease expense for station CUN,Debit,1,0,USD,2023-01-01 09:00:00
839,70758,Station Other Revenue - CUN,Revenue,Revenue,4600,Detailed station other revenue for station CUN,Credit,1,0,USD,2023-01-01 09:00:00
840,70759,Station Payroll Expense - DEN,Expense,Expense,5210,Detailed station payroll expense for station DEN,Debit,1,0,USD,2023-01-01 09:00:00
841,70760,Station Insurance Expense - DEN,Expense,Expense,5800,Detailed station insurance expense for station DEN,Debit,1,0,USD,2023-01-01 09:00:00
842,70761,Station Sales Expense - DEN,Expense,Expense,5600,Detailed station sales expense for station DEN,Debit,1,0,USD,2023-01-01 09:00:00
843,70762,Station Lease Expense - DEN,Expense,Expense,5500,Detailed station lease expense for station DEN,Debit,1,0,USD,2023-01-01 09:00:00
844,70763,Station Other Revenue - DEN,Revenue,Revenue,4600,Detailed station other revenue for station DEN,Credit,1,0,USD,2023-01-01 09:00:00
845,70764,Station Payroll Expense - DFW,Expense,Expense,5210,Detailed station payroll expense for station DFW,Debit,1,0,USD,2023-01-01 09:00:00
846,70765,Station Insurance Expense - DFW,Expense,Expense,5800,Detailed station insurance expense for station DFW,Debit,1,0,USD,2023-01-01 09:00:00
847,70766,Station Sales Expense - DFW,Expense,Expense,5600,Detailed station sales expense for station DFW,Debit,1,0,USD,2023-01-01 09:00:00
848,70767,Station Lease Expense - DFW,Expense,Expense,5500,Detailed station lease expense for station DFW,Debit,1,0,USD,2023-01-01 09:00:00
849,70768,Station Other Revenue - DFW,Revenue,Revenue,4600,Detailed station other revenue for station DFW,Credit,1,0,USD,2023-01-01 09:00:00
850,70769,Station Payroll Expense - IAD,Expense,Expense,5210,Detailed station payroll expense for station IAD,Debit,1,0,USD,2023-01-01 09:00:00
851,70770,Station Insurance Expense - IAD,Expense,Expense,5800,Detailed station insurance expense for station IAD,Debit,1,0,USD,2023-01-01 09:00:00
852,70771,Station Sales Expense - IAD,Expense,Expense,5600,Detailed station sales expense for station IAD,Debit,1,0,USD,2023-01-01 09:00:00
853,70772,Station Lease Expense - IAD,Expense,Expense,5500,Detailed station lease expense for station IAD,Debit,1,0,USD,2023-01-01 09:00:00
854,70773,Station Other Revenue - IAD,Revenue,Revenue,4600,Detailed station other revenue for station IAD,Credit,1,0,USD,2023-01-01 09:00:00
855,70774,Station Payroll Expense - IAH,Expense,Expense,5210,Detailed station payroll expense for station IAH,Debit,1,0,USD,2023-01-01 09:00:00
856,70775,Station Insurance Expense - IAH,Expense,Expense,5800,Detailed station insurance expense for station IAH,Debit,1,0,USD,2023-01-01 09:00:00
857,70776,Station Sales Expense - IAH,Expense,Expense,5600,Detailed station sales expense for station IAH,Debit,1,0,USD,2023-01-01 09:00:00
858,70777,Station Lease Expense - IAH,Expense,Expense,5500,Detailed station lease expense for station IAH,Debit,1,0,USD,2023-01-01 09:00:00
859,70778,Station Other Revenue - IAH,Revenue,Revenue,4600,Detailed station other revenue for station IAH,Credit,1,0,USD,2023-01-01 09:00:00
860,70779,Station Payroll Expense - JFK,Expense,Expense,5210,Detailed station payroll expense for station JFK,Debit,1,0,USD,2023-01-01 09:00:00
861,70780,Station Insurance Expense - JFK,Expense,Expense,5800,Detailed station insurance expense for station JFK,Debit,1,0,USD,2023-01-01 09:00:00
862,70781,Station Sales Expense - JFK,Expense,Expense,5600,Detailed station sales expense for station JFK,Debit,1,0,USD,2023-01-01 09:00:00
863,70782,Station Lease Expense - JFK,Expense,Expense,5500,Detailed station lease expense for station JFK,Debit,1,0,USD,2023-01-01 09:00:00
864,70783,Station Other Revenue - JFK,Revenue,Revenue,4600,Detailed station other revenue for station JFK,Credit,1,0,USD,2023-01-01 09:00:00
865,70784,Station Payroll Expense - LAS,Expense,Expense,5210,Detailed station payroll expense for station LAS,Debit,1,0,USD,2023-01-01 09:00:00
866,70785,Station Insurance Expense - LAS,Expense,Expense,5800,Detailed station insurance expense for station LAS,Debit,1,0,USD,2023-01-01 09:00:00
867,70786,Station Sales Expense - LAS,Expense,Expense,5600,Detailed station sales expense for station LAS,Debit,1,0,USD,2023-01-01 09:00:00
868,70787,Station Lease Expense - LAS,Expense,Expense,5500,Detailed station lease expense for station LAS,Debit,1,0,USD,2023-01-01 09:00:00
869,70788,Station Other Revenue - LAS,Revenue,Revenue,4600,Detailed station other revenue for station LAS,Credit,1,0,USD,2023-01-01 09:00:00
870,70789,Station Payroll Expense - LAX,Expense,Expense,5210,Detailed station payroll expense for station LAX,Debit,1,0,USD,2023-01-01 09:00:00
871,70790,Station Insurance Expense - LAX,Expense,Expense,5800,Detailed station insurance expense for station LAX,Debit,1,0,USD,2023-01-01 09:00:00
872,70791,Station Sales Expense - LAX,Expense,Expense,5600,Detailed station sales expense for station LAX,Debit,1,0,USD,2023-01-01 09:00:00
873,70792,Station Lease Expense - LAX,Expense,Expense,5500,Detailed station lease expense for station LAX,Debit,1,0,USD,2023-01-01 09:00:00
874,70793,Station Other Revenue - LAX,Revenue,Revenue,4600,Detailed station other revenue for station LAX,Credit,1,0,USD,2023-01-01 09:00:00
875,70794,Station Payroll Expense - LGA,Expense,Expense,5210,Detailed station payroll expense for station LGA,Debit,1,0,USD,2023-01-01 09:00:00
876,70795,Station Insurance Expense - LGA,Expense,Expense,5800,Detailed station insurance expense for station LGA,Debit,1,0,USD,2023-01-01 09:00:00
877,70796,Station Sales Expense - LGA,Expense,Expense,5600,Detailed station sales expense for station LGA,Debit,1,0,USD,2023-01-01 09:00:00
878,70797,Station Lease Expense - LGA,Expense,Expense,5500,Detailed station lease expense for station LGA,Debit,1,0,USD,2023-01-01 09:00:00
879,70798,Station Other Revenue - LGA,Revenue,Revenue,4600,Detailed station other revenue for station LGA,Credit,1,0,USD,2023-01-01 09:00:00
880,70799,Station Payroll Expense - LHR,Expense,Expense,5210,Detailed station payroll expense for station LHR,Debit,1,0,USD,2023-01-01 09:00:00
881,70800,Station Insurance Expense - LHR,Expense,Expense,5800,Detailed station insurance expense for station LHR,Debit,1,0,USD,2023-01-01 09:00:00
882,70801,Station Sales Expense - LHR,Expense,Expense,5600,Detailed station sales expense for station LHR,Debit,1,0,USD,2023-01-01 09:00:00
883,70802,Station Lease Expense - LHR,Expense,Expense,5500,Detailed station lease expense for station LHR,Debit,1,0,USD,2023-01-01 09:00:00
884,70803,Station Other Revenue - LHR,Revenue,Revenue,4600,Detailed station other revenue for station LHR,Credit,1,0,USD,2023-01-01 09:00:00
885,70804,Station Payroll Expense - MCO,Expense,Expense,5210,Detailed station payroll expense for station MCO,Debit,1,0,USD,2023-01-01 09:00:00
886,70805,Station Insurance Expense - MCO,Expense,Expense,5800,Detailed station insurance expense for station MCO,Debit,1,0,USD,2023-01-01 09:00:00
887,70806,Station Sales Expense - MCO,Expense,Expense,5600,Detailed station sales expense for station MCO,Debit,1,0,USD,2023-01-01 09:00:00
888,70807,Station Lease Expense - MCO,Expense,Expense,5500,Detailed station lease expense for station MCO,Debit,1,0,USD,2023-01-01 09:00:00
889,70808,Station Other Revenue - MCO,Revenue,Revenue,4600,Detailed station other revenue for station MCO,Credit,1,0,USD,2023-01-01 09:00:00
890,70809,Station Payroll Expense - MIA,Expense,Expense,5210,Detailed station payroll expense for station MIA,Debit,1,0,USD,2023-01-01 09:00:00
891,70810,Station Insurance Expense - MIA,Expense,Expense,5800,Detailed station insurance expense for station MIA,Debit,1,0,USD,2023-01-01 09:00:00
892,70811,Station Sales Expense - MIA,Expense,Expense,5600,Detailed station sales expense for station MIA,Debit,1,0,USD,2023-01-01 09:00:00
893,70812,Station Lease Expense - MIA,Expense,Expense,5500,Detailed station lease expense for station MIA,Debit,1,0,USD,2023-01-01 09:00:00
894,70813,Station Other Revenue - MIA,Revenue,Revenue,4600,Detailed station other revenue for station MIA,Credit,1,0,USD,2023-01-01 09:00:00
895,70814,Station Payroll Expense - MSP,Expense,Expense,5210,Detailed station payroll expense for station MSP,Debit,1,0,USD,2023-01-01 09:00:00
896,70815,Station Insurance Expense - MSP,Expense,Expense,5800,Detailed station insurance expense for station MSP,Debit,1,0,USD,2023-01-01 09:00:00
897,70816,Station Sales Expense - MSP,Expense,Expense,5600,Detailed station sales expense for station MSP,Debit,1,0,USD,2023-01-01 09:00:00
898,70817,Station Lease Expense - MSP,Expense,Expense,5500,Detailed station lease expense for station MSP,Debit,1,0,USD,2023-01-01 09:00:00
899,70818,Station Other Revenue - MSP,Revenue,Revenue,4600,Detailed station other revenue for station MSP,Credit,1,0,USD,2023-01-01 09:00:00
900,70819,Station Payroll Expense - NRT,Expense,Expense,5210,Detailed station payroll expense for station NRT,Debit,1,0,USD,2023-01-01 09:00:00
901,70820,Station Insurance Expense - NRT,Expense,Expense,5800,Detailed station insurance expense for station NRT,Debit,1,0,USD,2023-01-01 09:00:00
902,70821,Station Sales Expense - NRT,Expense,Expense,5600,Detailed station sales expense for station NRT,Debit,1,0,USD,2023-01-01 09:00:00
903,70822,Station Lease Expense - NRT,Expense,Expense,5500,Detailed station lease expense for station NRT,Debit,1,0,USD,2023-01-01 09:00:00
904,70823,Station Other Revenue - NRT,Revenue,Revenue,4600,Detailed station other revenue for station NRT,Credit,1,0,USD,2023-01-01 09:00:00
905,70824,Station Payroll Expense - ORD,Expense,Expense,5210,Detailed station payroll expense for station ORD,Debit,1,0,USD,2023-01-01 09:00:00
906,70825,Station Insurance Expense - ORD,Expense,Expense,5800,Detailed station insurance expense for station ORD,Debit,1,0,USD,2023-01-01 09:00:00
907,70826,Station Sales Expense - ORD,Expense,Expense,5600,Detailed station sales expense for station ORD,Debit,1,0,USD,2023-01-01 09:00:00
908,70827,Station Lease Expense - ORD,Expense,Expense,5500,Detailed station lease expense for station ORD,Debit,1,0,USD,2023-01-01 09:00:00
909,70828,Station Other Revenue - ORD,Revenue,Revenue,4600,Detailed station other revenue for station ORD,Credit,1,0,USD,2023-01-01 09:00:00
910,70829,Station Payroll Expense - PDX,Expense,Expense,5210,Detailed station payroll expense for station PDX,Debit,1,0,USD,2023-01-01 09:00:00
911,70830,Station Insurance Expense - PDX,Expense,Expense,5800,Detailed station insurance expense for station PDX,Debit,1,0,USD,2023-01-01 09:00:00
912,70831,Station Sales Expense - PDX,Expense,Expense,5600,Detailed station sales expense for station PDX,Debit,1,0,USD,2023-01-01 09:00:00
913,70832,Station Lease Expense - PDX,Expense,Expense,5500,Detailed station lease expense for station PDX,Debit,1,0,USD,2023-01-01 09:00:00
914,70833,Station Other Revenue - PDX,Revenue,Revenue,4600,Detailed station other revenue for station PDX,Credit,1,0,USD,2023-01-01 09:00:00
915,70834,Station Payroll Expense - PHX,Expense,Expense,5210,Detailed station payroll expense for station PHX,Debit,1,0,USD,2023-01-01 09:00:00
916,70835,Station Insurance Expense - PHX,Expense,Expense,5800,Detailed station insurance expense for station PHX,Debit,1,0,USD,2023-01-01 09:00:00
917,70836,Station Sales Expense - PHX,Expense,Expense,5600,Detailed station sales expense for station PHX,Debit,1,0,USD,2023-01-01 09:00:00
918,70837,Station Lease Expense - PHX,Expense,Expense,5500,Detailed station lease expense for station PHX,Debit,1,0,USD,2023-01-01 09:00:00
919,70838,Station Other Revenue - PHX,Revenue,Revenue,4600,Detailed station other revenue for station PHX,Credit,1,0,USD,2023-01-01 09:00:00
920,70839,Station Payroll Expense - SAN,Expense,Expense,5210,Detailed station payroll expense for station SAN,Debit,1,0,USD,2023-01-01 09:00:00
921,70840,Station Insurance Expense - SAN,Expense,Expense,5800,Detailed station insurance expense for station SAN,Debit,1,0,USD,2023-01-01 09:00:00
922,70841,Station Sales Expense - SAN,Expense,Expense,5600,Detailed station sales expense for station SAN,Debit,1,0,USD,2023-01-01 09:00:00
923,70842,Station Lease Expense - SAN,Expense,Expense,5500,Detailed station lease expense for station SAN,Debit,1,0,USD,2023-01-01 09:00:00
924,70843,Station Other Revenue - SAN,Revenue,Revenue,4600,Detailed station other revenue for station SAN,Credit,1,0,USD,2023-01-01 09:00:00
925,70844,Station Payroll Expense - SEA,Expense,Expense,5210,Detailed station payroll expense for station SEA,Debit,1,0,USD,2023-01-01 09:00:00
926,70845,Station Insurance Expense - SEA,Expense,Expense,5800,Detailed station insurance expense for station SEA,Debit,1,0,USD,2023-01-01 09:00:00
927,70846,Station Sales Expense - SEA,Expense,Expense,5600,Detailed station sales expense for station SEA,Debit,1,0,USD,2023-01-01 09:00:00
928,70847,Station Lease Expense - SEA,Expense,Expense,5500,Detailed station lease expense for station SEA,Debit,1,0,USD,2023-01-01 09:00:00
929,70848,Station Other Revenue - SEA,Revenue,Revenue,4600,Detailed station other revenue for station SEA,Credit,1,0,USD,2023-01-01 09:00:00
930,70849,Station Payroll Expense - SFO,Expense,Expense,5210,Detailed station payroll expense for station SFO,Debit,1,0,USD,2023-01-01 09:00:00
931,70850,Station Insurance Expense - SFO,Expense,Expense,5800,Detailed station insurance expense for station SFO,Debit,1,0,USD,2023-01-01 09:00:00
932,70851,Station Sales Expense - SFO,Expense,Expense,5600,Detailed station sales expense for station SFO,Debit,1,0,USD,2023-01-01 09:00:00
933,70852,Station Lease Expense - SFO,Expense,Expense,5500,Detailed station lease expense for station SFO,Debit,1,0,USD,2023-01-01 09:00:00
934,70853,Station Other Revenue - SFO,Revenue,Revenue,4600,Detailed station other revenue for station SFO,Credit,1,0,USD,2023-01-01 09:00:00
935,70854,A220 Distribution Expense,Expense,Expense,5600,Fleet-specific distribution expense for A220,Debit,1,0,USD,2023-01-01 09:00:00
936,70855,A220 Catering Expense,Expense,Expense,5700,Fleet-specific catering expense for A220,Debit,1,0,USD,2023-01-01 09:00:00
937,70856,A220 Insurance Expense,Expense,Expense,5800,Fleet-specific insurance expense for A220,Debit,1,0,USD,2023-01-01 09:00:00
938,70857,A220 Other Operating Expense,Expense,Expense,5950,Fleet-specific other operating expense for A220,Debit,1,0,USD,2023-01-01 09:00:00
939,70858,A321neo Distribution Expense,Expense,Expense,5600,Fleet-specific distribution expense for A321neo,Debit,1,0,USD,2023-01-01 09:00:00
940,70859,A321neo Catering Expense,Expense,Expense,5700,Fleet-specific catering expense for A321neo,Debit,1,0,USD,2023-01-01 09:00:00
941,70860,A321neo Insurance Expense,Expense,Expense,5800,Fleet-specific insurance expense for A321neo,Debit,1,0,USD,2023-01-01 09:00:00
942,70861,A321neo Other Operating Expense,Expense,Expense,5950,Fleet-specific other operating expense for A321neo,Debit,1,0,USD,2023-01-01 09:00:00
943,70862,A330 Distribution Expense,Expense,Expense,5600,Fleet-specific distribution expense for A330,Debit,1,0,USD,2023-01-01 09:00:00
944,70863,A330 Catering Expense,Expense,Expense,5700,Fleet-specific catering expense for A330,Debit,1,0,USD,2023-01-01 09:00:00
945,70864,A330 Insurance Expense,Expense,Expense,5800,Fleet-specific insurance expense for A330,Debit,1,0,USD,2023-01-01 09:00:00
946,70865,A330 Other Operating Expense,Expense,Expense,5950,Fleet-specific other operating expense for A330,Debit,1,0,USD,2023-01-01 09:00:00
947,70866,B737-800 Distribution Expense,Expense,Expense,5600,Fleet-specific distribution expense for B737-800,Debit,1,0,USD,2023-01-01 09:00:00
948,70867,B737-800 Catering Expense,Expense,Expense,5700,Fleet-specific catering expense for B737-800,Debit,1,0,USD,2023-01-01 09:00:00
949,70868,B737-800 Insurance Expense,Expense,Expense,5800,Fleet-specific insurance expense for B737-800,Debit,1,0,USD,2023-01-01 09:00:00
